,id,name_En,color_hist
10,14644,bishop of llandaff,"[0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 2.700e+01 2.700e+01 9.750e+02 4.686e+03 0.000e+00 0.000e+00 0.000e+00
 3.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.687e+03
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 4.200e+01 1.050e+02 1.468e+03 1.651e+03 0.000e+00 2.800e+01 9.000e+00
 3.600e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 6.770e+02
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 8.600e+01 4.500e+01 7.000e+02 2.300e+01 1.000e+00 6.300e+01 3.500e+01
 5.400e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00]"
11,15409,bishop of llandaff,"[0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 3.000e+00 8.000e+00 8.460e+02 4.076e+03 0.000e+00 1.200e+01 7.000e+00
 1.480e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.494e+03
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.900e+01 6.500e+01 8.820e+02 1.664e+03 0.000e+00 3.600e+01 2.000e+01
 1.390e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 5.770e+02
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 4.000e+00 5.900e+01 3.580e+02 4.700e+02 1.000e+00 1.300e+01 3.000e+00
 1.000e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00]"
12,15467,bishop of llandaff,"[3.160e+03 6.276e+03 4.454e+03 1.597e+03 3.820e+02 5.600e+01 7.480e+02
 2.320e+02 9.000e+00 1.100e+01 2.900e+01 4.680e+02 1.300e+01 6.000e+00
 0.000e+00 2.007e+03 1.800e+01 3.000e+01 1.000e+00 4.910e+02 1.100e+01
 2.200e+01 0.000e+00 1.700e+01 0.000e+00 4.000e+00 0.000e+00 7.700e+02
 6.000e+00 5.200e+01 0.000e+00 1.200e+01 0.000e+00 0.000e+00 2.263e+03
 4.110e+02 2.002e+03 1.194e+03 3.120e+02 3.100e+01 1.000e+00 4.300e+01
 1.097e+03 2.740e+02 6.480e+02 8.090e+03 2.310e+02 7.000e+00 3.600e+01
 0.000e+00 1.600e+02 2.000e+00 7.000e+00 1.000e+00 9.700e+01 1.000e+00
 0.000e+00 0.000e+00 5.700e+01 0.000e+00 0.000e+00 0.000e+00 6.170e+02
 0.000e+00 4.800e+01 0.000e+00 6.000e+00 0.000e+00 0.000e+00 1.362e+03
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 7.100e+01 9.900e+01 1.589e+03 3.133e+03 0.000e+00 5.300e+01 5.000e+01
 8.100e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00]"
13,15777,bishop of llandaff,"[1.2400e+02 1.3000e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 1.4907e+04 5.4400e+02 2.3000e+01 3.2250e+03 8.9200e+02 2.7000e+01
 1.0000e+00 6.0000e+00 0.0000e+00 3.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 1.3000e+01 3.0000e+00 2.0000e+00 0.0000e+00 5.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.3100e+03 2.4000e+01
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.9630e+03
 8.0000e+01 6.0000e+01 6.1450e+03 2.9130e+03 7.0000e+00 2.0000e+00
 0.0000e+00 2.2000e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 2.0000e+00 0.0000e+00 0.0000e+00 1.2820e+03 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.9100e+02 5.7000e+01
 3.4000e+01 1.9730e+03 1.6500e+03 7.0000e+00 1.5000e+01 1.1000e+01
 7.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00]"
14,15911,bishop of llandaff,"[2.204e+03 1.891e+03 1.520e+02 4.400e+01 9.000e+00 2.000e+00 5.740e+03
 1.050e+03 2.700e+01 2.306e+03 5.680e+03 5.560e+02 1.400e+01 8.200e+01
 2.000e+00 4.070e+02 2.100e+01 1.000e+01 0.000e+00 1.042e+03 3.000e+01
 4.600e+01 1.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 2.000e+00 0.000e+00 0.000e+00 3.084e+03
 4.260e+02 5.490e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 3.530e+02
 4.710e+02 9.000e+00 1.858e+03 1.319e+04 1.280e+02 1.000e+00 4.000e+00
 0.000e+00 4.700e+01 2.000e+00 2.000e+00 0.000e+00 1.240e+02 7.000e+00
 5.000e+00 0.000e+00 1.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.201e+03
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 2.000e+01 1.160e+02 1.261e+03 3.887e+03 0.000e+00 3.900e+01 4.200e+01
 2.410e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00]"
15,15967,bishop of llandaff,"[0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 9.788e+03
 2.100e+01 0.000e+00 3.907e+03 6.873e+03 2.000e+01 1.000e+00 1.800e+01
 3.000e+00 3.200e+01 9.000e+00 1.000e+00 0.000e+00 1.500e+01 3.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 2.617e+03
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 2.247e+03
 5.100e+01 4.000e+00 3.881e+03 6.818e+03 8.000e+00 0.000e+00 2.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.313e+03
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.510e+02
 4.000e+01 6.300e+01 2.568e+03 1.303e+03 0.000e+00 4.000e+00 1.600e+01
 1.130e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.000e+00 0.000e+00]"
16,16049,bishop of llandaff,"[0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.200e+01 1.000e+00 1.057e+03 7.866e+03 6.500e+01 0.000e+00 1.710e+02
 0.000e+00 1.690e+02 0.000e+00 5.900e+01 0.000e+00 8.410e+02 0.000e+00
 6.600e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 2.113e+03
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.000e+01 8.900e+01 7.990e+02 5.497e+03 0.000e+00 4.100e+01 2.600e+01
 1.170e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 7.740e+02
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 3.100e+01 7.800e+01 8.580e+02 1.037e+03 1.000e+00 2.800e+01 1.600e+01
 1.160e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00]"
17,16416,bishop of llandaff,"[1.470e+02 1.200e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 6.206e+03
 4.100e+02 1.000e+00 4.674e+03 5.479e+03 2.320e+02 2.000e+00 2.400e+01
 0.000e+00 2.100e+02 1.800e+01 1.000e+00 1.000e+00 1.520e+02 1.000e+01
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 3.000e+00 0.000e+00 0.000e+00 2.584e+03
 3.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.260e+02
 2.200e+01 5.000e+00 3.080e+03 7.146e+03 2.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 8.820e+02
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.700e+01 5.100e+01 1.962e+03 9.260e+02 3.000e+00 3.100e+01 1.340e+02
 2.890e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00]"
18,12900,black-eyed susan,"[3.580e+02 3.900e+01 7.000e+00 0.000e+00 0.000e+00 0.000e+00 8.000e+00
 0.000e+00 0.000e+00 1.000e+00 0.000e+00 7.160e+02 3.500e+01 2.620e+02
 3.239e+03 1.828e+03 6.100e+01 2.782e+03 3.491e+03 5.796e+03 4.200e+01
 6.610e+02 1.000e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 3.279e+03
 1.090e+02 1.000e+00 2.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.300e+01 1.000e+00 1.200e+01 1.000e+00 8.700e+01 7.800e+01 4.630e+02
 7.797e+03 3.030e+02 9.200e+01 7.250e+02 1.244e+03 3.470e+02 4.000e+00
 2.020e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.627e+03
 5.600e+01 9.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 4.000e+00 0.000e+00 3.000e+00 1.000e+00 2.600e+01 3.000e+01 3.600e+02
 2.203e+03 3.300e+01 2.000e+00 7.000e+01 4.500e+01 1.200e+01 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00]"
19,13582,black-eyed susan,"[1.398e+03 5.712e+03 2.547e+03 4.970e+02 8.800e+01 4.200e+01 0.000e+00
 5.200e+01 0.000e+00 6.000e+00 0.000e+00 1.026e+03 4.600e+01 3.620e+02
 2.500e+03 3.950e+02 9.000e+01 3.110e+02 2.639e+03 3.070e+02 0.000e+00
 6.500e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.200e+01
 0.000e+00 1.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 2.730e+03
 3.700e+01 6.210e+02 4.030e+02 2.200e+01 6.000e+00 0.000e+00 0.000e+00
 4.800e+01 0.000e+00 1.100e+01 1.000e+00 5.190e+02 7.400e+01 4.820e+02
 5.494e+03 2.570e+02 4.300e+01 2.740e+02 1.819e+03 8.500e+01 0.000e+00
 5.900e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 7.000e+00
 0.000e+00 0.000e+00 0.000e+00 2.000e+00 0.000e+00 0.000e+00 1.380e+03
 3.400e+01 1.200e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 4.000e+00 0.000e+00 3.000e+01 0.000e+00 5.600e+01 3.900e+01 3.190e+02
 1.847e+03 3.900e+01 8.000e+00 5.500e+01 1.130e+02 2.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00]"
20,14544,black-eyed susan,"[0.000e+00 2.800e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 7.540e+02
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 3.600e+01 7.800e+01 3.370e+02
 3.504e+03 2.660e+02 3.300e+01 2.094e+03 1.230e+03 4.688e+03 1.500e+01
 1.568e+03 1.100e+01 1.600e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 2.603e+03
 9.800e+01 1.300e+01 0.000e+00 0.000e+00 1.000e+00 0.000e+00 0.000e+00
 1.000e+00 0.000e+00 1.100e+01 2.000e+00 7.100e+01 9.300e+01 5.000e+02
 4.044e+03 1.230e+02 1.200e+01 9.240e+02 4.940e+02 1.181e+03 0.000e+00
 2.300e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.020e+02
 3.000e+00 3.000e+00 0.000e+00 1.000e+00 0.000e+00 0.000e+00 7.100e+02
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 2.000e+00 1.000e+00 4.000e+00 0.000e+00 2.300e+01 2.700e+01 3.790e+02
 2.042e+03 4.200e+01 2.000e+00 1.320e+02 1.100e+01 1.200e+01 0.000e+00
 5.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00]"
21,14765,black-eyed susan,"[1.000e+01 1.100e+01 4.800e+01 1.000e+00 3.000e+00 0.000e+00 5.800e+01
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 8.000e+00 1.000e+01 1.700e+01
 2.870e+02 2.022e+03 9.600e+01 2.251e+03 4.041e+03 7.740e+03 5.000e+00
 1.169e+03 1.100e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 2.989e+03
 3.100e+01 3.100e+01 4.000e+00 2.000e+00 0.000e+00 0.000e+00 0.000e+00
 9.000e+00 0.000e+00 1.100e+01 0.000e+00 4.200e+01 5.000e+01 3.010e+02
 2.030e+03 1.115e+03 7.900e+01 1.114e+03 4.055e+03 5.190e+02 0.000e+00
 2.330e+02 1.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 2.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 8.830e+02
 0.000e+00 0.000e+00 1.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 9.000e+00 0.000e+00 5.000e+00 1.700e+01 1.240e+02
 1.265e+03 3.900e+01 1.900e+01 5.700e+01 1.750e+03 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00]"
22,14871,black-eyed susan,"[0.000e+00 1.000e+00 0.000e+00 1.000e+00 1.000e+00 3.000e+00 1.148e+03
 8.000e+00 0.000e+00 0.000e+00 0.000e+00 2.500e+01 1.400e+01 1.900e+01
 3.000e+00 4.100e+01 2.980e+02 2.340e+02 2.292e+03 6.040e+02 2.900e+01
 3.583e+03 2.600e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.864e+03
 5.000e+00 1.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 5.200e+01
 9.800e+01 4.000e+00 1.700e+01 4.000e+00 2.500e+01 1.000e+01 7.600e+01
 1.100e+01 4.000e+01 2.860e+02 1.770e+02 1.524e+03 2.480e+02 7.000e+00
 1.177e+03 1.500e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 8.980e+02
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 2.300e+01 1.300e+01 4.900e+01
 6.000e+00 1.600e+01 8.300e+01 7.500e+01 9.540e+02 1.200e+01 4.000e+00
 1.800e+01 0.000e+00 1.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00]"
23,14877,black-eyed susan,"[3.120e+02 3.384e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.700e+01 5.000e+00 1.300e+01 0.000e+00 2.050e+02 3.700e+01 4.010e+02
 2.249e+03 3.030e+02 1.400e+01 2.720e+02 5.950e+02 5.500e+01 0.000e+00
 4.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 2.000e+00 2.000e+00 2.000e+00 1.575e+03
 1.600e+01 6.450e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.100e+01 0.000e+00 0.000e+00 0.000e+00 2.470e+02 3.200e+01 3.970e+02
 2.485e+03 1.210e+02 1.100e+01 2.110e+02 7.320e+02 7.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 8.280e+02
 3.200e+01 2.370e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 5.000e+00 0.000e+00 0.000e+00 0.000e+00 5.900e+01 2.800e+01 1.150e+02
 9.790e+02 3.900e+01 1.000e+00 3.300e+01 1.200e+02 4.000e+00 0.000e+00
 1.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00]"
24,15419,black-eyed susan,"[3.801e+03 8.210e+02 4.400e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 3.840e+02 1.000e+01 5.200e+01 0.000e+00 5.290e+02 3.000e+00 2.790e+02
 5.400e+01 2.915e+03 1.220e+02 1.814e+03 6.415e+03 2.261e+03 1.000e+00
 9.000e+00 0.000e+00 2.000e+00 0.000e+00 0.000e+00 0.000e+00 5.900e+01
 0.000e+00 6.000e+00 0.000e+00 0.000e+00 0.000e+00 1.000e+00 3.562e+03
 1.660e+02 1.330e+02 3.300e+01 5.000e+00 2.000e+00 2.000e+00 0.000e+00
 3.700e+01 1.000e+00 1.200e+01 3.000e+00 1.250e+02 1.200e+01 4.620e+02
 7.320e+02 2.560e+02 1.070e+02 3.620e+02 8.382e+03 1.400e+01 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.900e+01
 0.000e+00 0.000e+00 0.000e+00 1.000e+01 0.000e+00 0.000e+00 1.242e+03
 1.300e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.000e+00 0.000e+00 6.000e+00 1.000e+00 6.000e+00 1.200e+01 1.660e+02
 7.320e+02 2.000e+00 2.500e+01 0.000e+00 2.139e+03 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00]"
25,15831,black-eyed susan,"[1.650e+02 9.900e+01 1.100e+02 7.500e+01 7.700e+01 6.200e+01 1.700e+02
 1.770e+02 4.200e+01 4.000e+00 0.000e+00 5.200e+02 7.600e+01 1.900e+01
 4.000e+00 1.634e+03 5.330e+02 3.640e+02 1.244e+03 8.727e+03 1.920e+02
 8.950e+02 2.600e+01 7.000e+00 0.000e+00 1.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 2.610e+03
 1.900e+01 7.000e+00 2.500e+01 7.600e+01 6.700e+01 3.000e+00 3.000e+00
 6.000e+00 0.000e+00 0.000e+00 0.000e+00 9.100e+01 2.200e+01 2.700e+01
 1.300e+01 5.760e+02 6.210e+02 2.720e+02 7.011e+03 1.032e+03 1.600e+01
 4.500e+01 1.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.047e+03
 0.000e+00 0.000e+00 1.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 3.770e+02 1.500e+01 1.060e+02 8.000e+00 9.000e+00 1.200e+01 2.010e+02
 1.410e+02 2.400e+01 8.200e+01 8.200e+01 1.718e+03 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 8.900e+01 1.200e+01 1.000e+00 1.000e+00]"
26,16410,black-eyed susan,"[1.450e+02 1.300e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 5.000e+01
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 7.100e+01 3.600e+01 9.600e+01
 1.048e+03 1.315e+03 1.260e+02 1.400e+03 4.545e+03 4.850e+03 8.300e+01
 1.015e+03 5.900e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 3.149e+03
 6.800e+01 2.200e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 5.000e+00 0.000e+00 6.000e+00 3.000e+00 1.300e+01 4.500e+01 3.370e+02
 2.335e+03 3.230e+02 5.300e+01 9.130e+02 2.765e+03 1.646e+03 7.000e+00
 3.890e+02 1.000e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.013e+03
 2.000e+00 1.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 4.000e+00 0.000e+00 1.400e+01 3.000e+00 3.000e+00 2.400e+01 1.410e+02
 1.856e+03 7.700e+01 1.600e+01 2.620e+02 5.370e+02 7.600e+01 0.000e+00
 1.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00]"
27,13686,blanket flower,"[5.000e+01 4.600e+01 4.700e+01 5.100e+01 1.160e+02 1.990e+02 3.520e+02
 5.210e+02 6.113e+03 1.150e+02 3.280e+03 3.730e+02 1.164e+03 1.520e+02
 1.082e+03 1.380e+02 2.170e+03 1.540e+02 1.550e+03 1.000e+01 6.000e+00
 3.900e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 7.500e+01
 1.000e+00 0.000e+00 0.000e+00 1.030e+02 0.000e+00 7.000e+00 2.657e+03
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 2.000e+00
 1.870e+02 2.397e+03 2.293e+03 5.542e+03 1.080e+02 3.700e+01 5.200e+01
 1.000e+00 5.400e+01 7.000e+00 2.100e+01 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 8.560e+02
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 8.500e+01 2.700e+01 2.485e+03 2.070e+02 0.000e+00 2.000e+00 2.940e+02
 1.950e+02 0.000e+00 0.000e+00 1.500e+01 8.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00]"
